Date,kospi,sp500,capped_kospi,capped_sp500,buy_sp500,sell_sp500,VaR_sp500,Change_sp500,buy_kospi,sell_kospi,VaR_kospi,Change_kospi,rf,portfolio,equity_sp500,equity_kospi,cash
08/01/2012,0.37934092183184387,2.0451891674743816,0.37934092183184387,2.0451891674743816,False,False,2.0451891674743816,-0.0029,False,False,0.37934092183184387,-0.0019,-1.20017931581895e-06,0.08226439842892187,0.0,0.0,0.08226439842892187
08/02/2012,0.33087801354162355,1.9786065993806061,0.33087801354162355,1.9786065993806061,False,False,1.9786065993806061,-0.0062,False,False,0.33087801354162355,-0.0068000000000000005,-2.4007174064255565e-06,0.08226420093534864,0.0,0.0,0.08226420093534864
08/03/2012,0.07972472065287685,2.327120720008755,0.07972472065287685,2.327120720008755,False,False,2.327120720008755,0.019799999999999998,False,False,0.07972472065287685,-0.0125,0.0,0.08226420093534864,0.0,0.0,0.08226420093534864
08/06/2012,0.39701629095223395,2.184218516370913,0.39701629095223395,2.184218516370913,False,False,2.184218516370913,0.0007000000000000001,False,False,0.39701629095223395,0.0227,-8.000796906104668e-07,0.0822641351174322,0.0,0.0,0.0822641351174322
08/07/2012,0.1832352677001729,2.264166205946731,0.1832352677001729,2.264166205946731,False,False,2.264166205946731,0.005,False,False,0.1832352677001729,0.0001,3.9998008127817286e-07,0.08226416802144766,0.0,0.0,0.08226416802144766
08/08/2012,0.3360853964042361,2.1377515748625395,0.3360853964042361,2.1377515748625395,False,False,2.1377515748625395,0.0009,False,False,0.3360853964042361,0.0098,1.999502165617173e-06,0.08226433250882978,0.0,0.0,0.08226433250882978
08/09/2012,0.4966782290805653,2.1166258389116592,0.4966782290805653,2.1166258389116592,False,False,2.1166258389116592,0.0016,False,False,0.4966782290805653,0.0207,3.198725798236879e-06,0.08226459564987244,0.0,0.0,0.08226459564987244
08/10/2012,0.45177394891609324,2.144063142354013,0.45177394891609324,2.144063142354013,False,False,2.144063142354013,0.0014000000000000002,False,False,0.45177394891609324,0.0032,2.7990243742781473e-06,0.0822648259104808,0.0,0.0,0.0822648259104808
08/13/2012,0.3055152769827483,2.242589014903167,0.3055152769827483,2.242589014903167,False,False,2.242589014903167,0.0,False,False,0.3055152769827483,-0.0087,3.198725798236879e-06,0.08226508905310173,0.0,0.0,0.08226508905310173
08/14/2012,0.5199309937153157,2.092868252944816,0.5199309937153157,2.092868252944816,False,False,2.092868252944816,-0.0007000000000000001,False,False,0.5199309937153157,0.013500000000000002,5.596099312832337e-06,0.08226554941671005,0.0,0.0,0.08226554941671005
08/16/2012,0.3781530051484152,2.249008734583692,0.3781530051484152,2.249008734583692,False,False,2.249008734583692,0.0068000000000000005,False,False,0.3781530051484152,-0.0001,1.038655732887861e-05,0.08226640387255525,0.0,0.0,0.08226640387255525
08/17/2012,0.29920303345763827,2.308980366470448,0.29920303345763827,2.308980366470448,False,False,2.308980366470448,0.0016,False,False,0.29920303345763827,-0.0072,1.038655732887861e-05,0.08226725833727531,0.0,0.0,0.08226725833727531
08/20/2012,0.23622419968030534,2.2017954667241937,0.23622419968030534,2.2017954667241937,False,False,2.2017954667241937,-0.0004,False,False,0.23622419968030534,-0.0007000000000000001,9.9875706698338e-06,0.08226807998733177,0.0,0.0,0.08226807998733177
08/21/2012,0.21372451906098247,2.1362789895215806,0.21372451906098247,2.1362789895215806,False,False,2.1362789895215806,-0.0016,False,False,0.21372451906098247,-0.0021,9.189478417770403e-06,0.08226883598807729,0.0,0.0,0.08226883598807729
08/22/2012,0.1527490905093542,2.1681165603564168,0.1527490905093542,2.1681165603564168,False,False,2.1681165603564168,-0.0002,False,False,0.1527490905093542,-0.005,5.9955224680496855e-06,0.08226932923273188,0.0,0.0,0.08226932923273188
08/23/2012,0.27725569871771777,1.994100054406602,0.27725569871771777,1.994100054406602,False,False,1.994100054406602,-0.0087,False,False,0.27725569871771777,0.0042,3.5983874455691733e-06,0.08226962526965334,0.0,0.0,0.08226962526965334
08/24/2012,0.032757175452022134,2.156929651025595,0.032757175452022134,2.156929651025595,False,False,2.156929651025595,0.006999999999999999,False,False,0.032757175452022134,-0.0138,3.5983874455691733e-06,0.08226992130764006,0.0,0.0,0.08226992130764006
08/27/2012,-0.061571369031815024,2.142896201670923,0.0,2.142896201670923,False,False,2.142896201670923,-0.0011,True,False,0.0,-0.0038,1.999502165617173e-06,0.08227008580652588,0.0,0.0,0.08227008580652588
08/28/2012,-0.1041917119259738,2.1634877143911173,0.0,2.1634877143911173,False,False,2.1634877143911173,-0.0004,False,False,0.0,-0.0008,7.99920330640802e-07,0.08227015161604012,0.0,0.0,0.08227015161604012
08/29/2012,-0.1083827220322024,2.008761915830046,0.0,2.008761915830046,False,False,2.008761915830046,-0.0004,False,False,0.0,0.006500000000000001,1.999502165617173e-06,0.08227031611538645,0.0,0.0,0.08227031611538645
08/30/2012,-0.31450365876361985,1.9479853041696245,0.0,1.9479853041696245,True,False,1.9479853041696245,-0.0073,False,False,0.0,-0.0128,2.7990243742781473e-06,0.08227054639200654,0.16026181533763406,0.0,-0.07799126894562752
08/31/2012,-0.31623281847618157,1.9575751121652591,0.0,1.9575751121652591,False,False,1.9575751121652591,0.005699999999999999,False,False,0.0,-0.0016,7.99920330640802e-07,0.08318397635262942,0.16117530768505858,0.0,-0.07799133133242916
09/04/2012,-0.32631061345338014,1.989800770325346,0.0,1.989800770325346,False,False,1.989800770325346,0.0007000000000000001,False,False,0.0,-0.0027,7.99920330640802e-07,0.08329673668115739,0.1612881304004381,0.0,-0.07799139371928071
09/05/2012,-0.5795395956655558,2.0632279986087325,0.0,2.0632279986087325,False,False,2.0632279986087325,-0.0018,False,False,0.0,-0.0192,3.9998008127817286e-07,0.0830063868514326,0.1609978117657173,0.0,-0.07799142491428471
09/06/2012,-0.5283799020405135,2.366231354795392,0.0,2.366231354795392,False,True,2.366231354795392,0.0196,False,False,0.0,0.0042,2.7990243742781473e-06,0.08616172566214136,0.0,0.0,0.0830063868514326
09/07/2012,-0.2487208163227911,2.309604213682908,0.0,2.309604213682908,False,False,2.309604213682908,0.0051,False,False,0.0,0.029300000000000003,1.599681364705674e-06,0.08300651963520281,0.0,0.0,0.08300651963520281
09/10/2012,-0.26538051512256783,2.030423109342771,0.0,2.030423109342771,False,False,2.030423109342771,-0.008199999999999999,False,False,0.0,-0.0025,1.1998207558594487e-06,0.08300661922814793,0.0,0.0,0.08300661922814793
09/11/2012,-0.28095326111790553,2.1055567192698983,0.0,2.1055567192698983,False,False,2.1055567192698983,0.0028000000000000004,False,False,0.0,-0.0026,1.1998207558594487e-06,0.08300671882121256,0.0,0.0,0.08300671882121256
09/12/2012,-0.2019680729810677,2.0832218934048337,0.0,2.0832218934048337,False,False,2.0832218934048337,0.0063,False,True,0.0,0.0167,3.9980093242686365e-06,0.08300705068284839,0.0,0.0,0.08300671882121256
09/13/2012,-0.21099920058057767,2.207966879377087,0.0,2.207966879377087,False,False,2.207966879377087,0.0123,False,False,0.0,-0.0003,7.99920330640802e-07,0.08300678521997452,0.0,0.0,0.08300678521997452
09/14/2012,-0.027993942938156328,2.4486066772057877,0.0,2.4486066772057877,False,False,2.4486066772057877,0.0058,False,False,0.0,0.0317,-4.0001992129834463e-07,0.08300675201560684,0.0,0.0,0.08300675201560684
09/17/2012,-0.0077615530506543896,2.4180376946299047,0.0,2.4180376946299047,False,False,2.4180376946299047,-0.0034000000000000002,False,False,0.0,-0.004,0.0,0.08300675201560684,0.0,0.0,0.08300675201560684
09/18/2012,0.21751087648502493,2.2998603674423483,0.21751087648502493,2.2998603674423483,False,False,2.2998603674423483,-0.001,False,False,0.21751087648502493,0.0011,0.0,0.08300675201560684,0.0,0.0,0.08300675201560684
09/19/2012,0.17161853634143884,2.211816030777392,0.17161853634143884,2.211816030777392,False,False,2.211816030777392,0.0002,False,False,0.17161853634143884,0.0007000000000000001,-1.20017931581895e-06,0.08300665239261999,0.0,0.0,0.08300665239261999
09/20/2012,0.03165289331560768,2.272967580540166,0.03165289331560768,2.272967580540166,False,False,2.272967580540166,0.0007000000000000001,False,False,0.03165289331560768,-0.0097,7.99920330640802e-07,0.08300671879132882,0.0,0.0,0.08300671879132882
09/21/2012,-0.04825412421730418,2.293067396098059,0.0,2.293067396098059,False,False,2.293067396098059,0.0046,False,False,0.0,0.0059,3.9998008127817286e-07,0.08300675199236295,0.0,0.0,0.08300675199236295
09/24/2012,-0.018986208730836514,2.089447248598306,0.0,2.089447248598306,False,False,2.089447248598306,-0.010700000000000001,False,False,0.0,0.0006,3.9998008127817286e-07,0.08300678519341036,0.0,0.0,0.08300678519341036
09/25/2012,-0.08195883795181963,2.252912260086854,0.0,2.252912260086854,False,False,2.252912260086854,-0.0098,False,False,0.0,-0.0058,-1.20017931581895e-06,0.0830066855703837,0.0,0.0,0.0830066855703837
09/26/2012,0.10576140281127608,1.957233504722237,0.10576140281127608,1.957233504722237,True,False,1.957233504722237,-0.0070999999999999995,False,False,0.10576140281127608,-0.0060999999999999995,-2.8009765348224747e-06,0.08300645307060518,0.16246301105794247,0.0,-0.07945655798733728
09/27/2012,0.1606443262042549,1.8534071934192158,0.1606443262042549,1.8534071934192158,False,False,1.8534071934192158,0.0098,False,False,0.1606443262042549,0.0046,-2.4007174064255565e-06,0.08459878133171485,0.16405514856631032,0.0,-0.07945636723459547
09/28/2012,0.1735592622273323,1.6762740716493225,0.1735592622273323,1.6762740716493225,False,False,1.6762740716493225,-0.004699999999999999,False,False,0.1735592622273323,0.0033,-1.6003188048063777e-06,0.08382784928897181,0.16328408936804864,0.0,-0.07945624007907683
10/02/2012,0.2489371742990967,1.627806892696919,0.2489371742990967,1.627806892696919,False,False,1.627806892696919,0.0028000000000000004,False,False,0.2489371742990967,0.0,-4.402412085435792e-06,0.08428539453831392,0.16374128481827915,0.0,-0.07945589027996523
10/04/2012,0.33075642870510735,1.7518998710991485,0.33075642870510735,1.7518998710991485,False,False,1.7518998710991485,0.0076,False,False,0.33075642870510735,-0.0021,-5.20336939457966e-06,0.08553024174128056,0.1649857185828981,0.0,-0.07945547684161754
10/05/2012,0.5597870901881309,1.6923525241238502,0.5597870901881309,1.6923525241238502,False,True,1.6923525241238502,-0.0002,False,False,0.5597870901881309,0.0006,-3.2012755589727604e-06,0.08549749895644003,0.0,0.0,0.08553024174128056
10/09/2012,0.4553662820722078,1.4028693273821848,0.4553662820722078,1.4028693273821848,False,False,1.4028693273821848,-0.0095,False,False,0.4553662820722078,-0.0017000000000000001,-3.6016144868700195e-06,0.08552993369432284,0.0,0.0,0.08552993369432284
10/10/2012,0.2996752840495965,1.3558003214791468,0.2996752840495965,1.3558003214791468,True,False,1.3558003214791468,-0.0068000000000000005,False,False,0.2996752840495965,-0.0174,-3.2012755589727604e-06,0.08552965988943655,0.11596114037410016,0.0,-0.030431480484663605
10/11/2012,0.3281880577248404,1.2938507565699742,0.3281880577248404,1.2938507565699742,False,False,1.2938507565699742,0.0016,False,False,0.3281880577248404,-0.0091,-2.4007174064255565e-06,0.08571527077142002,0.11614667819869873,0.0,-0.030431407427278703
10/12/2012,0.3942921497557014,1.143186665039932,0.3942921497557014,1.143186665039932,False,False,1.143186665039932,-0.0049,False,False,0.3942921497557014,-0.0016,-2.4007174064255565e-06,0.08514622510545591,0.1155775594755251,0.0,-0.03043133437006919
10/15/2012,0.13398099741702166,1.310422627263802,0.13398099741702166,1.310422627263802,False,False,1.310422627263802,0.0098,False,False,0.13398099741702166,-0.004,-2.4007174064255565e-06,0.08627895824535017,0.11671021955838524,0.0,-0.030431261313035068
10/16/2012,0.3456479863590785,1.735365482706004,0.3456479863590785,1.735365482706004,False,False,1.735365482706004,0.0096,False,False,0.3456479863590785,0.0101,3.9998008127817286e-07,0.0873993641812123,0.11783063766614575,0.0,-0.030431273484933442
10/17/2012,0.4400039066600996,1.8986239239331053,0.4400039066600996,1.8986239239331053,False,True,1.8986239239331053,0.0053,False,False,0.4400039066600996,0.008199999999999999,1.999502165617173e-06,0.08802380571344565,0.0,0.0,0.0873993641812123
10/18/2012,0.566233996509867,1.8374596585425682,0.566233996509867,1.8374596585425682,False,False,1.8374596585425682,-0.0038,False,False,0.566233996509867,0.004699999999999999,1.999502165617173e-06,0.08739953893643025,0.0,0.0,0.08739953893643025
10/19/2012,0.48303330929680016,1.3685342070776878,0.48303330929680016,1.3685342070776878,False,False,1.3685342070776878,-0.0189,False,False,0.48303330929680016,-0.0096,-8.000796906104668e-07,0.08739946900983418,0.0,0.0,0.08739946900983418
10/22/2012,0.5903225306527692,1.3186483320259539,0.5903225306527692,1.3186483320259539,True,False,1.3186483320259539,0.0042,False,False,0.5903225306527692,-0.0022,-4.0001992129834463e-07,0.08739943404830547,0.11524911792781037,0.0,-0.0278496838795049
10/23/2012,0.6085104491101796,0.9973605751928639,0.6085104491101796,0.9973605751928639,False,False,0.9973605751928639,-0.0163,False,False,0.6085104491101796,-0.009300000000000001,-1.6003188048063777e-06,0.08552091799445499,0.11337055730558707,0.0,-0.02784963931113208
10/24/2012,0.3340863322697846,0.7778470113716675,0.3340863322697846,0.7778470113716675,False,False,0.7778470113716675,-0.0011,False,False,0.3340863322697846,-0.008199999999999999,-8.000796906104668e-07,0.08539623266334964,0.11324584969255092,0.0,-0.027849617029201277
10/25/2012,0.175792884621314,0.9643469631666693,0.175792884621314,0.9643469631666693,False,False,0.9643469631666693,0.0021,False,False,0.175792884621314,0.0077,7.99920330640802e-07,0.08563402667022914,0.11348366597690528,0.0,-0.02784963930667614
10/26/2012,0.11738802199872395,1.1063865879219468,0.11738802199872395,1.1063865879219468,False,False,1.1063865879219468,-0.0005,False,False,0.11738802199872395,-0.018000000000000002,-1.20017931581895e-06,0.08557731826180175,0.11342692414391684,0.0,-0.02784960588211509
10/29/2012,0.08363856596287564,0.9859157765179224,0.08363856596287564,0.9859157765179224,False,False,0.9859157765179224,0.0,False,False,0.08363856596287564,0.0019,-3.2012755589727604e-06,0.08557740741606439,0.11342692414391684,0.0,-0.02784951672785245
10/31/2012,0.2610971639871314,1.2415081421538325,0.2610971639871314,1.2415081421538325,False,False,1.2415081421538325,-0.0005,False,False,0.2610971639871314,0.0067,-4.402412085435792e-06,0.08552081655904145,0.11337021068184489,0.0,-0.027849394122803434
11/01/2012,0.3104903935726174,1.2676790974006493,0.3104903935726174,1.2676790974006493,False,False,1.2676790974006493,0.011699999999999999,False,False,0.3104903935726174,-0.009399999999999999,-3.6016144868700195e-06,0.08684734832680036,0.11469664214682247,0.0,-0.02784929382002211
11/02/2012,0.3026565268429878,1.1978206103730697,0.3026565268429878,1.1978206103730697,False,False,1.1978206103730697,-0.0125,False,False,0.3026565268429878,0.013000000000000001,-2.4007174064255565e-06,0.08541370715824952,0.1132629341199872,0.0,-0.02784922696173768
11/05/2012,0.47030011369828334,1.4172001941333106,0.47030011369828334,1.4172001941333106,False,False,1.4172001941333106,0.0046,False,False,0.47030011369828334,-0.0060999999999999995,-2.8009765348224747e-06,0.08593479466023268,0.11378394361693914,0.0,-0.027849148956706447
11/06/2012,0.2770053607085087,1.8796287311552418,0.2770053607085087,1.8796287311552418,False,False,1.8796287311552418,0.009399999999999999,False,False,0.2770053607085087,0.011200000000000002,-1.6003188048063777e-06,0.08700440829774869,0.11485351268693837,0.0,-0.027849104389189673
11/07/2012,0.4461503655615143,1.2384281128916548,0.4461503655615143,1.2384281128916548,False,False,1.2384281128916548,-0.0254,False,True,0.4461503655615143,0.0055000000000000005,-5.20336939457966e-06,0.08408727398467791,0.11193623346469014,0.0,-0.027849104389189673
11/08/2012,0.23215545253069483,0.9704723964059924,0.23215545253069483,0.9704723964059924,False,False,0.9704723964059924,-0.009899999999999999,False,False,0.23215545253069483,-0.0141,-7.6072002235250125e-06,0.08297917221791318,0.11082806475338972,0.0,-0.027848892535476538
11/09/2012,0.06767710664951908,0.9574079154277437,0.06767710664951908,0.9574079154277437,False,False,0.9574079154277437,0.0004,False,False,0.06767710664951908,-0.0058,-6.405104955087282e-06,0.0830236818188941,0.11087239597929106,0.0,-0.027848714160396967
11/13/2012,-0.04321224871114627,0.9450274964903345,0.0,0.9450274964903345,False,False,0.9450274964903345,-0.0053,False,False,0.0,-0.0052,-6.805763399730935e-06,0.08243624765196342,0.11028477228060082,0.0,-0.027848524628637406
11/14/2012,-0.06958296974127325,0.5866706464645546,0.0,0.5866706464645546,False,False,0.5866706464645546,-0.0131,False,False,0.0,0.0036,-6.405104955087282e-06,0.08099169550781064,0.10884004176372496,0.0,-0.027848346255914314
11/15/2012,-0.3195946517640814,0.5770497229768188,0.0,0.5770497229768188,False,False,0.5770497229768188,-0.0013,False,False,0.0,-0.0128,-6.004486478028426e-06,0.08085037066853633,0.10869854970943212,0.0,-0.027848179040895784
11/16/2012,-0.432852194762989,0.7969727900559579,0.0,0.7969727900559579,False,False,0.7969727900559579,0.0063,False,False,0.0,-0.0049,-5.603907960560761e-06,0.08153532759033796,0.10938335057260154,0.0,-0.02784802298226357
11/19/2012,-0.42787969555637423,0.884269792412644,0.0,0.884269792412644,False,False,0.884269792412644,0.0167,False,False,0.0,0.0097,-4.402412085435792e-06,0.08336215214337335,0.11121005252716398,0.0,-0.027847900383790637
11/20/2012,-0.4485178763138149,0.8432434053702801,0.0,0.8432434053702801,False,False,0.8432434053702801,0.0027,False,False,0.0,0.0077,-2.4007174064255565e-06,0.08366248614013587,0.11151031966898732,0.0,-0.02784783352885145
11/21/2012,-0.5686688016085006,0.9328642477182625,0.0,0.9328642477182625,False,False,0.9328642477182625,0.0014000000000000002,False,False,0.0,-0.0028000000000000004,-1.6003188048063777e-06,0.08381864515308413,0.11166643411652391,0.0,-0.02784778896343978
11/23/2012,-0.5792929680850027,1.0445711639567499,0.0,1.0445711639567499,False,True,1.0445711639567499,0.012199999999999999,False,True,0.0,0.0077,-1.20017931581895e-06,0.08518100907164602,0.0,0.0,0.08518100907164602
11/26/2012,-0.5739837647708985,1.0044257061100779,0.0,1.0044257061100779,False,False,1.0044257061100779,-0.0014000000000000002,False,False,0.0,-0.0028000000000000004,-2.4007174064255565e-06,0.08518080457611485,0.0,0.0,0.08518080457611485
11/27/2012,-0.5260123022614491,0.9570552990207181,0.0,0.9570552990207181,False,False,0.9570552990207181,-0.0040999999999999995,False,False,0.0,0.010700000000000001,-2.8009765348224747e-06,0.08518056598668002,0.0,0.0,0.08518056598668002
11/28/2012,-0.5902692065504677,1.0521722740715858,0.0,1.0521722740715858,False,False,1.0521722740715858,0.0068000000000000005,False,False,0.0,-0.0067,-2.8009765348224747e-06,0.08518032739791347,0.0,0.0,0.08518032739791347
11/29/2012,-0.43557530938120564,1.1132074129446163,0.0,1.1132074129446163,False,False,1.1132074129446163,0.0062,False,False,0.0,0.012,-3.6016144868700195e-06,0.08518002061121231,0.0,0.0,0.08518002061121231
11/30/2012,-0.49007785969376116,1.169848888956744,0.0,1.169848888956744,False,False,1.169848888956744,-0.0009,False,False,0.0,-0.0019,-4.802870772202539e-06,0.08517961150258094,0.0,0.0,0.08517961150258094
12/03/2012,-0.4001212148531019,1.1127994640411407,0.0,1.1127994640411407,False,False,1.1127994640411407,-0.0053,False,False,0.0,0.0052,-5.603907960560761e-06,0.08517913416387796,0.0,0.0,0.08517913416387796
12/04/2012,-0.2769556818193041,1.1954068692103097,0.0,1.1954068692103097,False,False,1.1954068692103097,-0.0011,False,False,0.0,-0.0029,-6.405104955087282e-06,0.08517858858258365,0.0,0.0,0.08517858858258365
12/05/2012,-0.39127864984037125,1.250417393143101,0.0,1.250417393143101,False,False,1.250417393143101,0.002,False,False,0.0,0.0070999999999999995,-7.2064618198419694e-06,0.08517797474633716,0.0,0.0,0.08517797474633716
12/06/2012,-0.47144332852591464,1.3070727947573033,0.0,1.3070727947573033,False,False,1.3070727947573033,0.0034000000000000002,False,False,0.0,0.0025,-8.408797013359504e-06,0.08517725850203751,0.0,0.0,0.08517725850203751
12/07/2012,-0.3761707047433061,1.2144878625873343,0.0,1.2144878625873343,False,False,1.2144878625873343,0.0021,False,False,0.0,0.0059,-7.6072002235250125e-06,0.0851766105415776,0.0,0.0,0.0851766105415776
12/10/2012,-0.3888557204908697,1.4776525220695902,0.0,1.4776525220695902,False,False,1.4776525220695902,0.003,False,False,0.0,0.001,-8.809655415609186e-06,0.08517586016498926,0.0,0.0,0.08517586016498926
12/11/2012,-0.2773567449226833,1.4803865356758552,0.0,1.4803865356758552,False,False,1.4803865356758552,0.0079,False,False,0.0,0.0042,-8.007978618662648e-06,0.08517517807852223,0.0,0.0,0.08517517807852223
12/12/2012,-0.4285847495675566,1.2408681201809408,0.0,1.2408681201809408,False,False,1.2408681201809408,-0.003,False,False,0.0,0.006,-6.004486478028426e-06,0.0851746666453172,0.0,0.0,0.0851746666453172
12/13/2012,-0.3782318974277179,1.0921425153419837,0.0,1.0921425153419837,False,False,1.0921425153419837,-0.006500000000000001,False,False,0.0,0.015700000000000002,-4.402412085435792e-06,0.08517429167133539,0.0,0.0,0.08517429167133539
12/14/2012,-0.5003923838961848,1.0941617286147327,0.0,1.0941617286147327,False,False,1.0941617286147327,-0.0021,False,False,0.0,-0.0046,-5.20336939457966e-06,0.0851738484780329,0.0,0.0,0.0851738484780329
12/17/2012,-0.5399585478230141,1.1755271749521796,0.0,1.1755271749521796,False,False,1.1755271749521796,0.0124,False,False,0.0,-0.0068000000000000005,-2.8009765348224747e-06,0.08517360990808194,0.0,0.0,0.08517360990808194
12/18/2012,-0.5081958077471923,1.193534229933607,0.0,1.193534229933607,False,False,1.193534229933607,0.0092,False,False,0.0,0.005600000000000001,-1.20017931581895e-06,0.08517350768447708,0.0,0.0,0.08517350768447708
12/20/2012,-0.4943201367771959,1.2315984401330013,0.0,1.2315984401330013,False,False,1.2315984401330013,0.005699999999999999,False,False,0.0,0.0021,-2.000498165677378e-06,0.0851733372950312,0.0,0.0,0.0851733372950312
12/21/2012,-0.5169315720790141,1.0554510815954474,0.0,1.0554510815954474,False,False,1.0554510815954474,-0.008199999999999999,False,False,0.0,-0.0109,-3.6016144868700195e-06,0.0851730305335057,0.0,0.0,0.0851730305335057
12/24/2012,-0.6834613411481596,0.9701254664892979,0.0,0.9701254664892979,False,False,0.9701254664892979,-0.0097,False,False,0.0,0.0008,-3.2012755589727604e-06,0.08517275787116477,0.0,0.0,0.08517275787116477
12/26/2012,-0.5436304841136431,0.9302409949419007,0.0,0.9302409949419007,False,False,0.9302409949419007,-0.0044,False,False,0.0,-0.0005,-3.6016144868700195e-06,0.08517245111172614,0.0,0.0,0.08517245111172614
12/27/2012,-0.39935651002759665,0.9674821208326552,0.0,0.9674821208326552,True,False,0.9674821208326552,-0.0019,False,False,0.0,0.0027,-4.402412085435792e-06,0.08517207614749801,0.08240246086690178,0.0,0.0027696152805962333
12/28/2012,-0.09408870164077694,0.596548106480394,0.0,0.596548106480394,False,False,0.596548106480394,-0.019,False,False,0.0,0.004699999999999999,-3.6016144868700195e-06,0.08360641941594035,0.08083681411043064,0.0,0.0027696053055097157
01/02/2013,0.11944591194050956,0.8399554480736735,0.11944591194050956,0.8399554480736735,False,False,0.8399554480736735,0.026099999999999998,False,False,0.11944591194050956,0.0199,3.9998008127817286e-07,0.08571626137200955,0.08294665495871288,0.0,0.0027696064132966707
01/03/2013,-0.13350966548707466,1.0410891849241675,0.0,1.0410891849241675,False,True,1.0410891849241675,-0.0024,False,False,0.0,-0.0060999999999999995,3.9980093242686365e-06,0.08551720047302092,0.0,0.0,0.08571626137200955
01/04/2013,0.07178460291421258,0.9321834534914422,0.07178460291421258,0.9321834534914422,False,False,0.9321834534914422,0.0029,False,False,0.07178460291421258,-0.0052,3.198725798236879e-06,0.08571653555482613,0.0,0.0,0.08571653555482613
01/07/2013,0.05534323141059715,1.0699573211667552,0.05534323141059715,1.0699573211667552,False,False,1.0699573211667552,-0.0014000000000000002,False,False,0.05534323141059715,-0.0006,1.599681364705674e-06,0.0857166726739707,0.0,0.0,0.0857166726739707
01/08/2013,0.05378246305485241,1.1324083626847752,0.05378246305485241,1.1324083626847752,False,False,1.1324083626847752,-0.0024,False,False,0.05378246305485241,-0.0076,7.99920330640802e-07,0.08571674124047986,0.0,0.0,0.08571674124047986
01/09/2013,0.002908057723101738,1.1826655662265997,0.002908057723101738,1.1826655662265997,False,False,1.1826655662265997,0.0024,False,False,0.002908057723101738,-0.004,0.0,0.08571674124047986,0.0,0.0,0.08571674124047986
01/10/2013,-0.092969596774807,1.17637233784211,0.0,1.17637233784211,False,False,1.17637233784211,0.0077,False,False,0.0,0.0078000000000000005,7.99920330640802e-07,0.08571680980704385,0.0,0.0,0.08571680980704385
01/11/2013,0.062016267192725655,1.1017324883674546,0.062016267192725655,1.1017324883674546,False,False,1.1017324883674546,0.0002,True,False,0.062016267192725655,-0.0062,3.9998008127817286e-07,0.0857168440920604,0.0,0.005315838706130426,0.08040100538592998
01/14/2013,0.009453265355655055,1.2467044300424728,0.009453265355655055,1.2467044300424728,False,False,1.2467044300424728,-0.002,False,False,0.009453265355655055,0.005600000000000001,3.9998008127817286e-07,0.0857466449476154,0.0,0.005345607402884756,0.08040103754473064
01/15/2013,0.1469212718201875,1.3680581804827006,0.1469212718201875,1.3680581804827006,False,False,1.3680581804827006,0.0007000000000000001,False,False,0.1469212718201875,-0.0127,-8.000796906104668e-07,0.08567869140636152,0.0,0.00527771818886812,0.0804009732174934
01/16/2013,0.07315023657778812,1.410568917146253,0.07315023657778812,1.410568917146253,False,False,1.410568917146253,0.0002,False,False,0.07315023657778812,-0.0036,-8.000796906104668e-07,0.08565962729369582,0.0,0.005258718403388194,0.08040090889030763
01/17/2013,0.17889685004737052,1.4542637879760865,0.17889685004737052,1.4542637879760865,False,False,1.4542637879760865,0.006999999999999999,False,False,0.17889685004737052,-0.0015,0.0,0.08565173921609073,0.0,0.005250830325783112,0.08040090889030763
01/18/2013,-0.0697836646664539,1.4372891998821358,0.0,1.4372891998821358,False,False,1.4372891998821358,0.0022,False,False,0.0,0.0062,-8.000796906104668e-07,0.08568423003697628,0.0,0.005283385473802967,0.08040084456317331
01/22/2013,-0.05418288196475202,1.5016450549896274,0.0,1.5016450549896274,False,False,1.5016450549896274,0.0070999999999999995,False,False,0.0,0.0062,-8.000796906104668e-07,0.08571692269983101,0.0,0.005316142463740545,0.08040078023609047
01/23/2013,-0.3840870387332458,1.4343125960745857,0.0,1.4343125960745857,False,False,1.4343125960745857,0.0005,False,False,0.0,-0.0069,-1.20017931581895e-06,0.08568014482147779,0.0,0.005279461080740735,0.08040068374073706
01/24/2013,-0.5721947608501764,1.8818684898506994,0.0,1.8818684898506994,False,False,1.8818684898506994,0.001,False,False,0.0,-0.009000000000000001,-4.0001992129834463e-07,0.08563259750987595,0.0,0.005231945931014069,0.08040065157886188
01/25/2013,-0.5347163073865149,1.907593851810093,0.0,1.907593851810093,False,False,1.907593851810093,0.0027,False,False,0.0,-0.0104,1.999502165617173e-06,0.08557834603347035,0.0,0.005177533693331523,0.08040081234013882
01/28/2013,-0.6468326459633666,2.1474015912528692,0.0,2.1474015912528692,False,False,2.1474015912528692,0.0008,False,False,0.0,-0.0055000000000000005,2.399283166143462e-06,0.08555006250247262,0.0,0.0051490572580182,0.08040100524445441
01/29/2013,-0.4620585973224122,2.1848270281156688,0.0,2.1848270281156688,False,False,2.1848270281156688,0.0053,False,False,0.0,0.0101,3.9980093242686365e-06,0.08560238942474725,0.0,0.005201062736324184,0.08040132668842306
01/30/2013,-0.28930019225467013,2.1315195011846,0.0,2.1315195011846,False,False,2.1315195011846,-0.006500000000000001,False,False,0.0,0.0049,3.9980093242686365e-06,0.08562819607740903,0.0,0.005226547943732172,0.08040164813367685
