Date,Price,Open,High,Low,Change %,VaR,rf,kelly,kelly_ratio,portfolio,equity,cash
02/14/2007,1455.3,1443.91,1457.65,1443.91,0.0076,-0.009899999999999999,0.02,6.4156203795530455,0.06415620379553046,979.4115406689496,20.697161643377466,978.0479008230938
02/15/2007,1456.81,1455.15,1457.97,1453.19,0.001,-0.009899999999999999,0.02,6.193843277641807,0.06193843277641806,998.7450624664713,20.717858805020843,997.6088588395556
02/16/2007,1455.54,1456.77,1456.77,1451.57,-0.0009,-0.009899999999999999,0.02,6.215347264837633,0.06215347264837633,1018.3267176445764,20.699212732096324,1017.5610360163467
02/20/2007,1459.68,1455.53,1460.53,1449.2,0.0028000000000000004,-0.009899999999999999,0.02,6.135904918255394,0.06135904918255394,1038.260248748443,20.757170527746194,1037.9122567366737
02/21/2007,1457.63,1459.6,1459.6,1452.02,-0.0014000000000000002,-0.009899999999999999,0.02,5.887582994914109,0.0588758299491411,1058.66942726442,20.72811048900735,1058.6705018714072
02/22/2007,1456.38,1457.29,1461.57,1450.51,-0.0009,-0.009899999999999999,0.02,6.133476078294251,0.06133476078294251,1079.3986123604145,20.709455189567244,1079.8439119088353
02/23/2007,1451.19,1456.22,1456.22,1448.36,-0.0036,-0.009899999999999999,0.02,6.138663804064809,0.06138663804064809,1100.5533670984025,20.6349011508848,1101.440790147012
02/26/2007,1449.37,1451.04,1456.95,1445.48,-0.0013,-0.009899999999999999,0.02,5.890031672800341,0.058900316728003416,1122.0756912978968,20.608075779388653,1123.4696059499522
02/27/2007,1399.04,1449.25,1449.25,1389.42,-0.0347,-0.0101,0.02,5.692368968034459,0.056923689680344586,1144.0776817293408,19.892975549843868,1145.9389980689514
02/28/2007,1406.82,1398.64,1415.89,1396.65,0.005600000000000001,-0.0101,0.02,5.1161510917748485,0.05116151091774848,1165.8319736187952,20.004376212922995,1168.8577780303303
03/02/2007,1387.17,1403.16,1403.4,1386.87,-0.011399999999999999,-0.0103,0.02,5.106756456031333,0.05106756456031333,1188.8621542432534,19.776326324095674,1192.2349335909369
03/05/2007,1374.12,1387.11,1391.86,1373.97,-0.009399999999999999,-0.0103,0.02,4.24587897999797,0.042458789799979704,1212.0112599150325,19.590428856649176,1216.0796322627557
03/06/2007,1395.41,1374.06,1397.9,1374.06,0.0155,-0.0103,0.02,4.585028262262225,0.045850282622622245,1235.6700611194049,19.89408050392724,1240.4012249080108
03/07/2007,1391.97,1395.02,1401.16,1390.64,-0.0025,-0.0103,0.02,4.670707105325513,0.04670707105325513,1260.295305411938,19.84434530266742,1265.209249406171
03/08/2007,1401.89,1391.88,1407.93,1391.88,0.0070999999999999995,-0.0103,0.02,4.61953420224137,0.0461953420224137,1285.0535947088383,19.98524015431636,1290.5134343942946
03/09/2007,1402.84,1401.89,1410.15,1397.3,0.0007000000000000001,-0.0103,0.02,4.4941837143600925,0.04494183714360092,1310.498674548611,19.999229822424383,1316.3237030821804
03/12/2007,1406.6,1402.8,1409.34,1398.4,0.0027,-0.0103,0.02,4.6479540651969655,0.04647954065196966,1336.3229329046048,20.053227742944927,1342.650177143824
03/13/2007,1377.95,1406.23,1406.23,1377.71,-0.0204,-0.0104,0.02,4.540622833599155,0.04540622833599155,1362.703404886769,19.644141896988852,1369.5031806867005
03/14/2007,1387.17,1377.86,1388.09,1363.98,0.0067,-0.0104,0.02,4.130976046861379,0.041309760468613795,1389.1473225836894,19.775757647698676,1396.8932443004346
03/15/2007,1392.28,1387.11,1395.73,1385.16,0.0037,-0.0104,0.02,4.464696285526566,0.04464696285526566,1416.6690019481332,19.84892795099516,1424.8311091864434
03/16/2007,1386.95,1392.28,1397.51,1383.63,-0.0038,-0.0104,0.02,4.857815956500958,0.04857815956500958,1444.6800371374386,19.77350202478138,1453.3277313701724
03/19/2007,1402.06,1386.95,1403.2,1386.95,0.0109,-0.0104,0.02,5.064049441586623,0.05064049441586623,1473.1012333949539,19.989033196851494,1482.394285997576
03/20/2007,1410.94,1402.04,1411.53,1400.7,0.0063,-0.0104,0.02,4.867309184386243,0.048673091843862426,1502.3833191944275,20.114964105991657,1512.0421717175275
03/21/2007,1435.04,1410.92,1437.77,1409.75,0.0171,-0.0103,0.02,4.78264287461448,0.047826428746144796,1532.1571358235192,20.458929992204112,1542.283015151878
03/22/2007,1434.54,1435.04,1437.66,1429.88,-0.0003,-0.0103,0.02,4.5580498115399,0.045580498115399,1562.7419451440821,20.45279231320645,1573.1286754549158
03/23/2007,1436.11,1434.54,1438.89,1433.21,0.0011,-0.0103,0.02,4.446436456031141,0.044464364560311415,1593.5814677681221,20.47529038475098,1604.591248964014
03/26/2007,1437.5,1436.11,1437.65,1423.28,0.001,-0.0103,0.02,4.708298808769519,0.04708298808769519,1625.066539348765,20.49576567513573,1636.6830739432944
03/27/2007,1428.61,1437.49,1437.49,1425.54,-0.0062,-0.0103,0.02,4.812238955847475,0.04812238955847475,1657.1788396184302,20.36869192794989,1669.4167354221604
03/28/2007,1417.23,1428.35,1428.35,1414.07,-0.008,-0.0103,0.02,5.016721572069368,0.050167215720693686,1689.7854273501102,20.20574239252629,1702.8050701306036
03/29/2007,1422.53,1417.17,1426.24,1413.27,0.0037,-0.0103,0.02,5.22364236777418,0.0522364236777418,1723.0108125231297,20.280503639378637,1736.8611715332156
03/30/2007,1420.86,1422.52,1429.22,1408.9,-0.0012,-0.0103,0.02,4.809171269891462,0.04809171269891462,1757.1416751725942,20.256167035011384,1771.5983949638799
04/02/2007,1424.55,1420.83,1425.49,1416.37,0.0026,-0.0103,0.02,4.9203224332494475,0.04920322433249447,1791.8545619988913,20.308833069302413,1807.0303628631575
04/03/2007,1437.77,1424.27,1440.57,1424.27,0.009300000000000001,-0.0103,0.02,5.411913544848767,0.05411913544848767,1827.33919593246,20.497705216846928,1843.1709701204206
04/04/2007,1439.37,1437.75,1440.16,1435.08,0.0011,-0.0103,0.02,5.594597032174965,0.05594597032174965,1863.6686753372676,20.520252692585462,1880.034389522829
04/05/2007,1443.76,1438.94,1444.88,1436.67,0.003,-0.0103,0.02,5.755337698404181,0.05755337698404181,1900.5546422154146,20.581813450663216,1917.6350773132856
04/09/2007,1444.61,1443.77,1448.1,1443.28,0.0006,-0.0103,0.02,6.268626144603182,0.06268626144603182,1938.2168907639489,20.594162538733613,1955.9877788595513
04/10/2007,1448.39,1444.58,1448.73,1443.99,0.0026,-0.0103,0.02,6.055110846174111,0.06055110846174111,1976.581941398285,20.64770736133432,1995.1075344367423
04/11/2007,1438.87,1448.23,1448.39,1436.15,-0.0066,-0.0103,0.02,5.8524110264319855,0.058524110264319855,2015.7552417980767,117.97028203687137,1897.7849597612053
04/12/2007,1447.8,1438.87,1448.02,1433.91,0.0062,-0.0103,0.02,5.847354911565701,0.05847354911565701,2015.7552417980767,118.70169778549997,1935.7406589564293
04/13/2007,1452.85,1447.8,1453.11,1444.15,0.0034999999999999996,-0.0103,0.02,5.782755927244393,0.05782755927244393,2054.4423567419294,119.11715372774923,1974.455472135558
04/16/2007,1468.33,1452.84,1468.62,1452.84,0.010700000000000001,-0.0103,0.02,5.7543220952394325,0.05754322095239432,2093.572625863307,120.39170727263614,2013.9445815782692
04/17/2007,1471.48,1468.47,1474.35,1467.15,0.0021,-0.0103,0.02,5.373307223999314,0.053733072239993136,2134.3362888509055,120.64452985790868,2054.2234732098345
04/18/2007,1472.5,1471.47,1476.57,1466.41,0.0007000000000000001,-0.0103,0.02,5.385590711404042,0.05385590711404042,2174.8680030677433,120.7289810288092,2095.3079426740314
04/19/2007,1470.73,1472.48,1474.23,1464.47,-0.0012,-0.0103,0.02,4.9812586135759975,0.04981258613575998,2216.036923702841,120.58410625157464,2137.214101527512
04/20/2007,1484.35,1470.69,1484.74,1470.69,0.009300000000000001,-0.0103,0.02,5.127045490988938,0.05127045490988938,2257.7982077790866,121.70553843971429,2179.9583835580625
04/23/2007,1480.93,1484.33,1487.32,1480.19,-0.0023,-0.0103,0.02,5.236851135540952,0.05236851135540952,2301.663921997777,121.42561570130295,2223.557551229224
04/24/2007,1480.41,1480.93,1483.82,1473.74,-0.0004,-0.0103,0.02,5.157755332488857,0.051577553324888566,2344.9831669305267,121.37704545502243,2268.0287022538087
04/25/2007,1495.42,1480.28,1496.59,1480.28,0.0101,-0.0103,0.02,5.0031005850424695,0.05003100585042469,2389.405747708831,122.60295361411815,2313.389276298885
04/26/2007,1494.25,1495.27,1498.02,1491.17,-0.0008,-0.0103,0.02,5.057409382852367,0.050574093828523674,2435.992229913003,122.50487125122685,2359.6570618248625
04/27/2007,1494.07,1494.21,1497.32,1488.67,-0.0001,-0.0103,0.02,4.657846311859321,0.046578463118593205,2482.161933076089,122.49262076410173,2406.85020306136
04/30/2007,1482.37,1494.07,1497.16,1482.29,-0.0078000000000000005,-0.0103,0.02,4.604391703834524,0.04604391703834523,2529.342823825462,121.53717832214173,2454.9872071225873
05/02/2007,1495.92,1486.13,1499.1,1486.13,0.006500000000000001,-0.0103,0.02,4.682433115174321,0.04682433115174321,2576.524385444729,122.32716998123564,2504.0869512650393
05/03/2007,1502.39,1495.56,1503.34,1495.56,0.0043,-0.0103,0.02,5.216881181109484,0.05216881181109484,2626.414121246275,122.85317681215496,2554.1686902903402
05/04/2007,1505.62,1502.35,1510.34,1501.8,0.0021,-0.0103,0.02,4.854622976591546,0.048546229765915466,2677.021867102495,123.11116848346047,2605.252064096147
05/07/2007,1509.48,1505.57,1511.0,1505.54,0.0026,-0.0103,0.02,5.025354262098894,0.05025354262098894,2728.3632325796075,123.43125752151747,2657.35710537807
05/08/2007,1507.72,1509.36,1509.36,1500.66,-0.0012,-0.0103,0.02,4.743631542116373,0.04743631542116373,2780.788362899588,123.28314001249164,2710.504247485632
05/09/2007,1512.58,1507.32,1513.8,1503.77,0.0032,-0.0103,0.02,4.840165050515561,0.048401650505155616,2833.7873874981233,123.67764606053163,2764.7143324353447
05/10/2007,1491.47,1512.33,1512.33,1491.42,-0.013999999999999999,-0.0103,0.02,5.107201269294924,0.05107201269294924,2888.391978495876,121.94615901568419,2820.0086190840516
05/11/2007,1505.85,1491.47,1506.24,1491.47,0.0096,-0.0103,0.02,4.8292235513258195,0.048292235513258196,2941.954778099736,123.11684214223476,2876.4087914657325
05/14/2007,1503.15,1505.76,1510.9,1498.34,-0.0018,-0.0103,0.02,5.161605776318553,0.051616057763185536,2999.5256336079674,122.89523182637873,2933.936967295047
05/15/2007,1501.19,1503.11,1514.83,1500.43,-0.0013,-0.0103,0.02,5.439702663638335,0.05439702663638335,3056.8321991214257,122.73546802500445,2992.615706640948
05/16/2007,1514.14,1500.75,1514.15,1500.75,0.0086,-0.0103,0.02,5.605982017571859,0.05605982017571859,3115.3511746659524,123.79099305001948,3052.468020773767
05/17/2007,1512.75,1514.01,1517.14,1509.29,-0.0009,-0.0103,0.02,5.373864718261444,0.053738647182614445,3176.2590138237865,123.67958115627447,3113.5173811892423
05/18/2007,1522.75,1512.74,1522.75,1512.74,0.0066,-0.0103,0.02,5.039934049096859,0.050399340490968586,3237.1969623455166,124.49586639190586,3175.787728813027
05/21/2007,1525.1,1522.75,1529.87,1522.71,0.0015,-0.0103,0.02,5.770973920345316,0.05770973920345316,3300.283595204933,124.68261019149372,3239.3034833892875
05/22/2007,1524.12,1525.1,1529.24,1522.05,-0.0006,-0.0103,0.02,6.478970539704084,0.06478970539704085,3363.986093580781,124.60780062537881,3304.0895530570733
05/23/2007,1522.28,1524.09,1532.43,1521.9,-0.0012,-0.0103,0.02,6.575336720384565,0.06575336720384566,3428.697353682452,124.45827126462837,3370.1713441182146
05/25/2007,1515.73,1507.5,1517.41,1507.5,0.0055000000000000005,-0.009899999999999999,0.02,6.7533028783335265,0.06753302878333527,3494.629615382843,125.14279175658383,3437.574771000579
05/29/2007,1518.11,1515.55,1521.8,1512.02,0.0016,-0.009899999999999999,0.02,7.402240774246783,0.07402240774246784,3562.717562757163,125.34302022339438,3506.3262664205904
05/30/2007,1530.23,1517.6,1530.23,1510.06,0.008,-0.009899999999999999,0.02,7.195847225117262,0.07195847225117262,3631.669286643985,126.34576438518152,3576.4527917490022
05/31/2007,1530.62,1530.19,1535.56,1528.26,0.0003,-0.009899999999999999,0.02,7.246337488909953,0.07246337488909953,3702.798556134184,126.38366811449707,3647.9818475839825
06/01/2007,1536.34,1530.62,1540.56,1530.62,0.0037,-0.009899999999999999,0.02,7.4476223920628,0.074476223920628,3774.3655156984796,126.85128768652072,3720.9414845356623
06/04/2007,1539.18,1536.28,1540.53,1532.31,0.0018,-0.0097,0.02,7.79484296082223,0.07794842960822229,3847.792772222183,127.07962000435646,3795.3603142263755
06/05/2007,1530.95,1539.12,1539.12,1525.62,-0.0053,-0.0097,0.02,7.88330477765853,0.0788330477765853,3922.439934230732,126.40609801833337,3871.267520510903
06/07/2007,1490.72,1517.36,1517.36,1490.37,-0.0176,-0.009899999999999999,0.02,8.196979591077845,0.08196979591077845,3997.6736185292366,124.1813506932107,3948.692870921121
06/08/2007,1507.67,1490.71,1507.76,1487.41,0.011399999999999999,-0.009899999999999999,0.02,8.396021987558044,0.08396021987558043,4072.874221614332,125.59701809111331,4027.6667283395436
06/11/2007,1509.12,1507.64,1515.53,1503.35,0.001,-0.009899999999999999,0.02,7.956950064730298,0.07956950064730299,4153.263746430657,125.72261510920441,4108.2200629063345
06/12/2007,1493.0,1509.12,1511.33,1492.97,-0.010700000000000001,-0.0103,0.02,7.628483903212265,0.07628483903212264,4233.942678015539,124.37738312753592,4190.384464164461
06/13/2007,1515.67,1492.65,1515.7,1492.65,0.0152,-0.0103,0.02,7.160975498034765,0.07160975498034765,4314.761847291997,126.26791935107448,4274.192153447751
06/14/2007,1522.97,1515.58,1526.45,1515.58,0.0048,-0.0103,0.02,7.462127665358266,0.07462127665358266,4400.460072798825,126.87400536395963,4359.675996516706
06/15/2007,1532.91,1522.97,1538.71,1522.97,0.006500000000000001,-0.0103,0.02,7.423745485074205,0.07423745485074205,4486.550001880665,127.69868639882536,4446.86951644704
06/18/2007,1531.05,1532.9,1535.44,1529.31,-0.0012,-0.0103,0.02,7.844022332652087,0.07844022332652087,4574.568202845865,127.54544797514677,4535.806906775981
06/19/2007,1533.7,1531.02,1535.85,1525.67,0.0017000000000000001,-0.0103,0.02,7.739579159569473,0.07739579159569474,4663.352354751128,127.76227523670453,4626.523044911501
06/20/2007,1512.84,1533.68,1537.32,1512.36,-0.013600000000000001,-0.0104,0.02,7.469969117273272,0.07469969117273272,4754.285320148205,126.02470829348533,4719.05350580973
06/21/2007,1522.19,1512.5,1522.9,1504.75,0.0062,-0.0104,0.02,7.4746001864236655,0.07474600186423666,4845.078214103216,126.80606148490494,4813.434575925925
06/22/2007,1502.56,1522.19,1522.19,1500.74,-0.0129,-0.010700000000000001,0.02,6.818257669317693,0.06818257669317693,4940.24063741083,125.17026329174966,4909.703267444444
06/25/2007,1497.74,1502.56,1514.29,1492.68,-0.0032,-0.010700000000000001,0.02,6.636109832471157,0.06636109832471157,5034.873530736193,124.76971844921607,5007.897332793333
06/26/2007,1492.89,1497.68,1506.12,1490.54,-0.0032,-0.010700000000000001,0.02,6.6120242239755695,0.0661202422397557,5132.667051242549,124.37045535017859,5108.0552794492
06/27/2007,1506.34,1492.62,1506.8,1484.18,0.009000000000000001,-0.010700000000000001,0.02,6.18399718142401,0.0618399718142401,5232.425734799378,125.48978944833019,5210.216385038184
06/28/2007,1505.71,1506.32,1514.84,1503.41,-0.0004,-0.010700000000000001,0.02,6.370144811356906,0.06370144811356906,5335.706174486514,125.43959353255086,5314.420712738948
06/29/2007,1503.35,1505.7,1517.53,1493.61,-0.0016,-0.010700000000000001,0.02,6.195580130670248,0.061955801306702474,5439.860306271499,125.23889018289877,5420.709126993727
07/02/2007,1519.43,1504.66,1519.45,1504.66,0.010700000000000001,-0.010700000000000001,0.02,6.579388533837325,0.06579388533837326,5545.948017176626,126.57894630785577,5529.123309533602
07/03/2007,1524.87,1519.12,1526.01,1519.12,0.0036,-0.010700000000000001,0.02,7.462049778010886,0.07462049778010886,5655.702255841457,127.03463051456406,5639.705775724274
07/05/2007,1525.4,1524.86,1526.57,1517.72,0.0003,-0.010700000000000001,0.02,7.276130370338154,0.07276130370338155,5766.740406238838,127.07274090371843,5752.499891238759
07/06/2007,1530.44,1524.96,1532.4,1520.47,0.0033,-0.010700000000000001,0.02,7.436739317868863,0.07436739317868862,5879.572632142477,127.4920809487007,5867.5498890635345
07/09/2007,1531.85,1530.43,1534.26,1527.45,0.0009,-0.010700000000000001,0.02,7.695090554270525,0.07695090554270526,5995.041970012235,127.60682382155453,5984.900886844805
07/10/2007,1510.12,1531.85,1531.85,1510.01,-0.014199999999999999,-0.0109,0.02,8.068587294221313,0.08068587294221313,6112.50771066636,125.79480692328845,6104.598904581701
07/11/2007,1518.76,1509.93,1519.34,1506.1,0.005699999999999999,-0.0109,0.02,7.751364868826274,0.07751364868826274,6230.39371150499,126.51183732275119,6226.690882673335
07/12/2007,1547.7,1518.74,1547.92,1518.74,0.0191,-0.0109,0.02,7.824210369766928,0.07824210369766928,6353.202719996087,128.92821341561572,6351.224700326802
07/13/2007,1552.5,1547.68,1555.1,1544.85,0.0031,-0.0109,0.02,8.244172008060623,0.08244172008060623,6480.152913742418,129.32789087720414,6478.249194333338
07/16/2007,1549.52,1552.5,1555.9,1546.69,-0.0019,-0.0109,0.02,7.953486331772392,0.07953486331772391,6607.5770852105425,129.08216788453745,6607.814178220005
07/18/2007,1546.17,1549.2,1549.2,1533.67,-0.0021,-0.0109,0.02,7.5524096294431535,0.07552409629443153,6736.896346104542,128.8110953319799,6739.9704617844045
07/19/2007,1553.08,1546.13,1555.2,1546.13,0.0045000000000000005,-0.0109,0.02,7.50206188759218,0.07502061887592179,6868.781557116385,129.39074526097383,6874.769871020093
07/20/2007,1534.1,1553.19,1553.19,1529.2,-0.012199999999999999,-0.0111,0.02,7.917520461241807,0.07917520461241807,7004.160616281067,127.81217816878996,7012.265268440495
07/23/2007,1541.57,1534.06,1547.23,1534.06,0.0049,-0.0111,0.02,8.110237906447624,0.08110237906447625,7140.077446609284,128.438457841817,7152.510573809304
07/24/2007,1511.04,1541.57,1541.57,1508.62,-0.019799999999999998,-0.011200000000000002,0.02,7.892834176403855,0.07892834176403855,7280.949031651121,125.89537637654902,7295.560785285491
07/25/2007,1518.09,1511.03,1524.31,1503.73,0.004699999999999999,-0.011200000000000002,0.02,7.962043820290536,0.07962043820290536,7421.45616166204,126.48708464551879,7441.472000991201
07/26/2007,1482.66,1518.09,1518.09,1465.3,-0.0233,-0.0113,0.02,7.530333759819791,0.0753033375981979,7567.9590856367195,123.5399355732782,7590.3014410110245
07/27/2007,1458.95,1482.44,1488.53,1458.95,-0.016,-0.011399999999999999,0.02,6.381570888801551,0.06381570888801552,7713.841376584302,121.56329660410574,7742.107469831245
07/30/2007,1473.91,1458.93,1477.88,1454.32,0.0103,-0.011399999999999999,0.02,6.882761351399377,0.06882761351399376,7863.670766435351,122.81539855912803,7896.94961922787
07/31/2007,1455.27,1473.9,1488.3,1454.25,-0.0126,-0.011899999999999999,0.02,6.843648190868359,0.0684364819086836,8019.765017786998,121.26792453728302,8054.888611612428
08/01/2007,1465.81,1455.18,1468.38,1439.59,0.0072,-0.011899999999999999,0.02,5.8186360527311605,0.058186360527311604,8176.1565361497105,122.14105359395147,8215.986383844676
08/02/2007,1472.2,1465.46,1476.43,1460.58,0.0044,-0.011899999999999999,0.02,5.574678561856397,0.05574678561856397,8338.127437438628,122.67847422976484,8380.30611152157
08/03/2007,1433.06,1472.18,1473.23,1432.8,-0.026600000000000002,-0.012199999999999999,0.02,5.816558241297779,0.058165582412977784,8502.984585751334,119.4152268152531,8547.912233752002
08/06/2007,1467.67,1433.04,1467.67,1427.39,0.0242,-0.012199999999999999,0.02,5.425840957993965,0.05425840957993965,8667.327460567256,122.30507530418222,8718.870478427043
08/07/2007,1476.71,1467.62,1488.3,1455.8,0.0062,-0.012199999999999999,0.02,5.349904129654756,0.05349904129654756,8841.175553731226,123.06336677106815,8893.247887995583
08/08/2007,1497.49,1476.22,1503.89,1476.22,0.0141,-0.012199999999999999,0.02,5.648062485672308,0.05648062485672308,9016.311254766651,124.7985602425402,9071.112845755495
08/09/2007,1453.09,1497.21,1497.21,1453.09,-0.0296,-0.0126,0.02,5.836355823484194,0.05836355823484194,9195.911405998035,121.10452285936103,9252.535102670605
08/10/2007,1453.64,1453.09,1462.02,1429.74,0.0004,-0.0126,0.02,4.722380330713062,0.047223803307130614,9373.639625529966,121.15296466850477,9437.585804724016
08/13/2007,1452.92,1453.42,1466.29,1451.54,-0.0005,-0.0126,0.02,4.873513464004467,0.04873513464004467,9558.738769392521,121.09238818617052,9626.337520818497
08/14/2007,1426.54,1452.87,1456.74,1426.2,-0.0182,-0.0128,0.02,4.5336696179653355,0.04533669617965336,9747.429909004668,118.88850672118222,9818.864271234866
08/16/2007,1411.27,1406.64,1415.97,1370.6,0.0032,-0.0129,0.02,3.0279990697171018,0.03027999069717102,9937.752777956048,119.26894994269001,10015.241556659565
08/17/2007,1445.94,1411.26,1450.33,1411.26,0.0246,-0.0129,0.02,2.5286560738435204,0.025286560738435205,10134.510506602255,122.20296611128018,10215.546387792756
08/20/2007,1445.55,1445.94,1451.75,1430.54,-0.0003,-0.0129,0.02,3.087170331403156,0.03087170331403156,10337.749353904037,122.16630522144679,10419.857315548612
08/21/2007,1447.12,1445.55,1455.32,1439.76,0.0011,-0.0129,0.02,3.170991783021545,0.03170991783021545,10542.023620770058,122.3006881571904,10628.254461859584
08/22/2007,1464.07,1447.03,1464.86,1447.03,0.011699999999999999,-0.0129,0.02,3.5014544500198315,0.035014544500198315,10750.555150016775,123.73160620862953,10840.819551096776
08/23/2007,1462.5,1464.05,1472.06,1453.88,-0.0011,-0.0128,0.02,3.87611561440544,0.0387611561440544,10964.551157305406,123.59550144180004,11057.635942118712
08/24/2007,1479.37,1462.34,1479.4,1460.54,0.0115,-0.0128,0.02,3.6909429637973847,0.03690942963797385,11181.231443560511,125.01684970838075,11278.788660961087
08/27/2007,1466.79,1479.36,1479.36,1465.98,-0.0085,-0.0128,0.02,3.617213238827451,0.03617213238827451,11403.805510669468,123.95420648585952,11504.364434180308
08/28/2007,1432.36,1466.72,1466.72,1432.01,-0.0235,-0.0129,0.02,3.800785302440915,0.03800785302440915,11628.318640666168,121.04128263344182,11734.451722863914
08/29/2007,1463.76,1432.01,1463.76,1432.01,0.0219,-0.0129,0.02,4.186261156920445,0.04186261156920445,11855.493005497356,123.6920867231142,11969.140757321193
08/30/2007,1457.64,1463.67,1468.43,1451.25,-0.0042,-0.0129,0.02,4.756828722606009,0.047568287226060095,12092.832844044307,123.17257995887712,12208.523572467617
08/31/2007,1473.99,1457.61,1481.47,1457.61,0.011200000000000002,-0.0129,0.02,4.911674960307081,0.0491167496030708,12331.696152426493,124.55211285441656,12452.694043916968
09/04/2007,1489.42,1473.96,1496.4,1472.15,0.0105,-0.0129,0.02,5.598558216607825,0.05598558216607825,12577.246156771385,125.85991003938793,12701.747924795309
09/05/2007,1472.29,1488.76,1488.76,1466.34,-0.0115,-0.0129,0.02,5.185645864758007,0.05185645864758007,12827.607834834696,124.41252107393497,12955.782883291215
09/06/2007,1478.55,1472.03,1481.49,1467.41,0.0043,-0.0129,0.02,5.223337210005163,0.052233372100051634,13080.19540436515,124.94749491455289,13214.89854095704
09/07/2007,1453.55,1478.55,1478.55,1449.07,-0.0169,-0.013000000000000001,0.02,5.067203330043644,0.05067203330043644,13339.846035871593,122.83588225049695,13479.196511776181
09/10/2007,1451.7,1453.5,1462.25,1439.29,-0.0013,-0.013000000000000001,0.02,4.240937291475198,0.04240937291475198,13602.032394026677,576.8536641968141,13025.178729829862
09/11/2007,1471.49,1451.69,1472.48,1451.69,0.013600000000000001,-0.013000000000000001,0.02,4.180611875097855,0.04180611875097855,13602.032394026677,584.6988740298908,13285.68230442646
09/12/2007,1471.56,1471.1,1479.5,1465.75,0.0,-0.013000000000000001,0.02,4.074911029914672,0.04074911029914672,13870.381178456351,584.6988740298908,13551.395950514989
09/13/2007,1483.95,1471.47,1489.58,1471.47,0.0084,-0.013000000000000001,0.02,4.374704504361836,0.043747045043618364,14136.09482454488,589.6103445717418,13822.423869525288
09/14/2007,1484.25,1483.95,1485.99,1473.18,0.0002,-0.013000000000000001,0.02,5.096947862401622,0.05096947862401622,14412.03421409703,589.7282666406562,14098.872346915794
09/17/2007,1476.65,1484.24,1484.24,1471.82,-0.0051,-0.013000000000000001,0.02,5.018187197238462,0.05018187197238462,14688.60061355645,586.7206524807889,14380.84979385411
09/18/2007,1519.78,1476.63,1519.89,1476.63,0.0292,-0.013000000000000001,0.02,4.8188892278434174,0.048188892278434176,14967.5704463349,603.8528955332279,14668.466789731192
09/19/2007,1529.03,1519.75,1538.74,1519.75,0.0060999999999999995,-0.013000000000000001,0.02,5.606769552075,0.05606769552075,15272.31968526442,607.5363981959805,14961.836125525817
09/20/2007,1518.75,1528.69,1529.14,1516.42,-0.0067,-0.013000000000000001,0.02,5.558890456192683,0.055588904561926826,15569.372523721797,603.4659043280674,15261.072848036334
09/21/2007,1525.75,1518.75,1530.89,1518.75,0.0046,-0.013000000000000001,0.02,5.47017692055562,0.054701769205556194,15864.538752364402,606.2418474879764,15566.294304997062
09/27/2007,1531.38,1527.32,1532.46,1525.81,0.0039000000000000003,-0.013000000000000001,0.02,5.897282140314331,0.05897282140314331,16172.536152485038,608.6061906931795,15877.620191097003
09/28/2007,1526.8,1531.2,1533.7,1522.0,-0.003,-0.013000000000000001,0.02,5.809039988003049,0.058090399880030494,16486.226381790184,606.7803721211,16195.172594918944
10/01/2007,1547.04,1527.29,1549.02,1527.25,0.013300000000000001,-0.013000000000000001,0.02,6.290873038098985,0.06290873038098985,16801.952967040044,614.8505510703106,16519.076046817325
10/02/2007,1546.63,1546.96,1548.01,1540.37,-0.0003,-0.013000000000000001,0.02,6.54895181036831,0.0654895181036831,17133.926597887636,614.6660959049896,16849.45756775367
10/04/2007,1542.84,1539.91,1544.02,1537.63,0.0021,-0.013000000000000001,0.02,6.203765476304886,0.06203765476304886,17464.123663658662,615.95689470639,17186.446719108742
10/05/2007,1557.59,1543.84,1561.91,1543.84,0.0096,-0.013000000000000001,0.02,5.956296675128827,0.05956296675128827,17802.40361381513,621.8700808955714,17530.17565349092
10/08/2007,1552.58,1556.51,1556.51,1549.0,-0.0032,-0.013000000000000001,0.02,6.11298069026455,0.061129806902645495,18152.04573438649,619.8800966367056,17880.779166560736
10/09/2007,1565.15,1553.18,1565.26,1551.82,0.008100000000000001,-0.013000000000000001,0.02,6.206904098557533,0.06206904098557533,18500.65926319744,624.9011254194629,18238.39474989195
10/10/2007,1562.47,1564.98,1565.42,1555.46,-0.0017000000000000001,-0.013000000000000001,0.02,6.170376390661914,0.061703763906619136,18863.295875311414,623.8387935062498,18603.16264488979
10/11/2007,1554.41,1564.72,1576.09,1546.72,-0.0052,-0.013000000000000001,0.02,6.220780496712305,0.06220780496712305,19227.00143839604,620.5948317800173,18975.225897787586
10/12/2007,1561.8,1555.41,1563.03,1554.09,0.0048,-0.013000000000000001,0.02,5.816840742525284,0.05816840742525284,19595.820729567604,623.5736869725614,19354.73041574334
10/15/2007,1548.71,1562.25,1564.74,1540.81,-0.0084,-0.013000000000000001,0.02,5.899241027644944,0.05899241027644944,19978.3041027159,618.335668001992,19741.825024058206
10/16/2007,1538.53,1547.81,1547.81,1536.29,-0.0066,-0.013000000000000001,0.02,5.66623372948047,0.0566623372948047,20360.1606920602,614.2546525931788,20136.66152453937
