Date,Price,Open,High,Low,Change %,Change,rf,VaR,kelly,kelly_ratio,portfolio,equity,cash
01/09/2009,890.35,909.91,911.93,888.31,-2.13%,-0.0213,9.682344187411651e-05,0.0001,-2.4664558507920566,0.0,1.0,0.0,1.0
01/12/2009,870.26,890.4,890.4,864.32,-2.26%,-0.0226,9.291682097734011e-05,0.0001,-2.5156966517319073,0.0,1.0,0.0,1.0000929168209773
01/13/2009,871.79,869.79,877.02,862.02,0.18%,0.0018,9.057102323084543e-05,0.0001,-2.584316745496136,-2.584316745496136,1.0000929168209773,0.0,1.0001834962597798
01/14/2009,842.62,867.28,867.28,836.93,-3.35%,-0.0335,9.096208467762601e-05,0.0001,-2.770915789016649,0.0,1.0001834962597798,0.0,1.0002744750356598
01/15/2009,843.74,841.99,851.59,817.04,0.13%,0.0013,9.330765410231479e-05,0.0001,-2.803652664131488,-2.803652664131488,1.0002744750356598,0.0,1.0003678083003837
01/16/2009,850.12,844.45,858.13,830.66,0.76%,0.0076,9.330765410231479e-05,0.0001,-2.7567047151098256,-2.7567047151098256,1.0003678083003837,0.0,1.0004611502738157
01/20/2009,805.22,849.64,849.64,804.47,-5.28%,-0.0528,9.447992534150629e-05,0.0001,-3.001420064358142,0.0,1.0004611502738157,0.0,1.0005556737686006
01/21/2009,840.24,806.77,841.72,804.3,4.35%,0.0435,0.00010579427587908974,0.0001,-2.7056559372595923,-2.7056559372595923,1.0005556737686006,0.0,1.0006615268315837
01/22/2009,827.5,839.74,839.74,811.29,-1.52%,-0.0152,0.00010384579827982243,0.0001,-2.8085339772263884,0.0,1.0006615268315837,0.0,1.0007654413266454
01/23/2009,831.95,822.16,838.61,806.07,0.54%,0.0054,0.00010306614249411261,0.0001,-2.715210905104808,-2.715210905104808,1.0007654413266454,0.0,1.0008685863602242
01/26/2009,836.57,832.5,852.53,827.69,0.56%,0.005600000000000001,0.00010111634064968733,0.0002,-2.665923628366489,-2.665923628366489,1.0008685863602242,0.0,1.0009697905291481
01/27/2009,845.71,837.3,850.45,835.4,1.09%,0.0109,9.565185453208613e-05,0.0003,-2.581267437784726,-2.581267437784726,1.0009697905291481,0.0,1.0010655351459428
01/28/2009,874.09,845.73,877.86,845.73,3.36%,0.0336,9.994600504481532e-05,0.0003,-2.4512497743503796,-2.4512497743503796,1.0010655351459428,0.0,1.0011655876469687
01/29/2009,845.14,868.89,868.89,844.15,-3.31%,-0.0331,0.00010072626667101403,0.0003,-2.6045487790398636,0.0,1.0011655876469687,0.0,1.001266431318932
01/30/2009,825.88,845.69,851.66,821.67,-2.28%,-0.022799999999999997,9.877532832303082e-05,0.0003,-2.7008292438942516,0.0,1.001266431318932,0.0,1.0013653317394242
02/02/2009,825.44,823.09,830.78,812.87,-0.05%,-0.0005,9.52612494617977e-05,0.0002,-2.751904498650507,0.0,1.0013653317394242,0.0,1.0014607230520935
02/03/2009,838.51,825.69,842.6,821.98,1.58%,0.0158,9.877532832303082e-05,0.0002,-2.6941240241004514,-2.6941240241004514,1.0014607230520935,0.0,1.0015596426638156
02/04/2009,832.23,837.77,851.85,829.18,-0.75%,-0.0075,9.760431028493777e-05,0.0001,-2.7303563344951565,0.0,1.0015596426638156,0.0,1.001657399201947
02/05/2009,845.85,831.75,850.55,819.91,1.64%,0.016399999999999998,9.877532832303082e-05,0.0001,-2.6631899683133065,-2.6631899683133065,1.001657399201947,0.0,1.0017563382404204
02/06/2009,868.6,846.09,870.75,845.42,2.69%,0.0269,9.877532832303082e-05,0.0001,-2.5231993369263925,-2.5231993369263925,1.0017563382404204,0.0,1.0018552870516297
02/09/2009,869.89,868.24,875.01,861.65,0.15%,0.0015,9.213504061444944e-05,0.0002,-2.4337254166306193,-2.4337254166306193,1.0018552870516297,0.0,1.0019475930291921
02/10/2009,827.16,866.87,868.05,822.99,-4.91%,-0.049100000000000005,9.057102323084543e-05,0.0001,-2.673833425452026,0.0,1.0019475930291921,0.0,1.0020383404479165
02/11/2009,833.74,827.41,838.22,822.3,0.80%,0.008,9.017992370452532e-05,0.0001,-2.732244759715675,-2.732244759715675,1.0020383404479165,0.0,1.002128704189007
02/12/2009,835.19,829.91,835.48,808.06,0.17%,0.0017000000000000001,9.057102323084543e-05,0.0001,-2.740072730423095,-2.740072730423095,1.002128704189007,0.0,1.0022194680111545
02/13/2009,826.84,833.95,839.43,825.21,-1.00%,-0.01,9.52612494617977e-05,0.0001,-2.788310800267971,0.0,1.0022194680111545,0.0,1.0023149406899121
02/17/2009,789.17,818.61,818.61,789.17,-4.56%,-0.045599999999999995,8.900639657349885e-05,0.0001,-2.971869564469601,0.0,1.0023149406899121,0.0,1.0024041531310146
02/18/2009,788.42,791.06,796.17,780.43,-0.10%,-0.001,9.057102323084543e-05,0.0001,-2.9695546944832625,0.0,1.0024041531310146,0.0,1.0024949419008546
02/19/2009,778.94,787.91,797.58,777.03,-1.20%,-0.012,9.213504061444944e-05,0.0001,-3.052168112571799,0.0,1.0024949419008546,0.0,1.0025873068130424
02/20/2009,770.05,775.87,778.69,754.25,-1.14%,-0.011399999999999999,8.939761038329053e-05,0.0001,-3.0431510493918106,0.0,1.0025873068130424,0.0,1.002676935722472
02/23/2009,743.33,773.25,777.85,742.37,-3.47%,-0.0347,8.978878609111618e-05,0.0,-3.2207845204292185,0.0,1.002676935722472,0.0,1.002766964867372
02/24/2009,773.14,744.69,775.49,744.69,4.01%,0.0401,9.057102323084543e-05,0.0001,-2.9111784573064896,-2.9111784573064896,1.002766964867372,-2.919233585820507,3.922000550687879
02/25/2009,764.9,770.64,780.12,752.89,-1.07%,-0.010700000000000001,9.487060640056555e-05,0.0,-2.993182369565637,0.0,1.002766964867372,-2.8879977864522273,3.9223726332584263
02/26/2009,752.83,765.76,779.42,751.75,-1.58%,-0.0158,9.877532832303082e-05,0.0,-2.9684063732143136,0.0,1.034374846806199,-2.842367421426282,3.9227600669030815
02/27/2009,735.09,749.93,751.27,734.52,-2.36%,-0.0236,0.00010228633533659881,0.0,-3.0078835124636063,0.0,1.0803926454767994,-2.775287550280622,3.92316131165473
03/02/2009,700.82,729.57,729.57,699.7,-4.66%,-0.0466,9.994600504481532e-05,0.0,-3.248407381427716,0.0,1.147873761374108,-2.645959150437545,3.9235534159549763
03/03/2009,696.33,704.44,711.67,692.3,-0.64%,-0.0064,0.00010072626667101403,0.0,-3.2217460881338376,0.0,1.2775942655174313,-2.6290250118747447,3.92394862084265
03/04/2009,712.87,698.6,724.12,698.6,2.38%,0.023799999999999998,0.00010189637497504123,0.0,-3.1359815976749497,-3.1359815976749497,1.2949236089679053,-2.6915958071573636,3.924348456982702
03/05/2009,682.55,708.27,708.27,677.93,-4.25%,-0.0425,9.721389505634725e-05,-0.0003,-3.3249290659584125,0.0,1.2327526498253385,-2.5772029853531757,3.924729958181764
03/06/2009,683.38,684.04,699.09,666.79,0.12%,0.0012,9.760431028493777e-05,0.0,-3.2033286763381232,-3.2033286763381232,1.3475269728285881,-2.5802956289355996,3.9251130287423868
03/09/2009,676.53,680.76,695.27,672.88,-1.00%,-0.01,0.00010228633533659881,-0.0003,-3.3843637670927698,0.0,1.3448173998067872,-2.554492672646244,3.925514514169879
03/10/2009,719.6,679.28,719.6,679.28,6.37%,0.0637,0.00010501499826509608,-0.0003,-3.054231170943006,-3.054231170943006,1.371021841523635,-2.7172138558938097,3.925926752069774
03/11/2009,721.36,719.59,731.92,713.85,0.24%,0.0024,0.00010306614249411261,-0.0003,-3.108582140437931,-3.108582140437931,1.2087128961759643,-2.7237351691479548,3.926331382195824
03/12/2009,750.74,720.89,752.63,714.76,4.07%,0.0407,9.721389505634725e-05,0.0,-2.7561231581159515,-2.7561231581159515,1.2025962130478693,-2.8345911905322763,3.9267130761627693
03/13/2009,756.55,751.97,758.29,742.46,0.77%,0.0077,9.760431028493777e-05,0.0,-2.7218631922466425,-2.7218631922466425,1.092121885630493,-2.8564175426993748,3.927096340284255
03/16/2009,753.89,758.84,774.53,753.37,-0.35%,-0.0034999999999999996,9.877532832303082e-05,0.0,-2.7379540639952364,0.0,1.0706787975848804,-2.846420081299927,3.927484240514623
03/17/2009,778.12,753.88,778.12,749.93,3.21%,0.0321,9.994600504481532e-05,0.0,-2.4964041662992367,-2.4964041662992367,1.0810641592146961,-2.9377901659096546,3.927876776874339
03/18/2009,794.35,776.01,803.04,765.64,2.09%,0.0209,8.274178768430396e-05,0.0001,-2.2997044133567432,-2.2997044133567432,0.9900866109646844,-2.999189980377166,3.928201776420661
03/19/2009,784.04,797.92,803.24,781.82,-1.30%,-0.013000000000000001,8.234992500244509e-05,0.0,-2.3726278367862967,0.0,0.9290117960434952,-2.9602005106322626,3.928525263542344
03/20/2009,768.54,784.58,788.91,766.2,-1.98%,-0.019799999999999998,8.47005278128421e-05,0.0,-2.586244199698778,0.0,0.9683247529100814,-2.9015885405217436,3.928858011705692
03/23/2009,822.92,772.31,823.37,772.31,7.08%,0.0708,8.391714638755765e-05,0.0,-2.202373995621903,-2.202373995621903,1.0272694711839483,-3.107021009190683,3.929187710258596
03/24/2009,806.12,820.6,823.65,805.48,-2.04%,-0.0204,8.078209183959295e-05,0.0,-2.2901665535687026,0.0,0.8221667010679132,-3.043637780603193,3.929505118261061
03/25/2009,813.88,806.81,826.78,791.37,0.96%,0.0096,8.430885619947759e-05,0.0,-2.3065404876772084,-2.3065404876772084,0.8858673376578681,-3.072856703296984,3.929836410343012
03/26/2009,832.86,814.06,832.98,814.06,2.33%,0.0233,7.921364641982898e-05,0.0,-2.1812064759478402,-2.1812064759478402,0.8569797070460279,-3.144454264483804,3.9301477070149087
