Date,Close,Change,loan_rate,deposit_rate,rf,trix,buy_signal,sell_signal,VaR,kelly,kelly_ratio,portfolio,equity,cash,Return_Change,Return_Change_3days,Is_Drop,Is_Drop_3days
2018-10-10,2785.679931640625,-0.0328642290012785,0.0002046940932751,6.821734496065268e-05,4.7715421805705205e-05,-0.250191744657337,False,False,-0.0063635765510888,7.732525000048335,3.0,3.1640993975483287,10.239686180779165,-7.075586783230836,-0.34940268735961544,-0.37152238692657713,True,True
2022-03-08,4170.7001953125,-0.0072337535181997,0.0001279403670828,1.1184411752962475e-05,-1.5630377168451837e-05,-0.3113638078676332,False,False,-0.011563829610944,6.654480310930601,3.0,2.246329804618349,7.613065632083388,-5.366735827465039,-0.056158847658520195,-0.35397224424264984,False,True
2022-04-22,4271.77978515625,-0.0277400542507536,0.0001376151749687,2.6313607637495903e-05,1.4772796467221738e-05,-0.2527333170333737,False,False,-0.0121441378443979,7.163553623273357,3.0,2.266202726569637,7.637596268236387,-5.37139354166675,-0.21865131551573125,-0.342690676223226,True,True
2022-03-07,4201.08984375,-0.0295181583134491,0.0001279403670828,1.0785504354071662e-05,-1.2419182695233566e-05,-0.1726073313132609,False,False,-0.011563829610944,6.987959607402138,3.0,2.3024886522768693,7.668537945425558,-5.366049293148689,-0.23393255928120116,-0.3405740596918525,True,True
2011-08-08,1119.4599609375,-0.0666344641564382,0.0001279403670828,3.198725798236879e-06,3.187318653585791e-05,-1.1834807623814632,False,False,-0.0129080140007874,-0.068792201596551,0.0,0.6047033990657456,2.690869236757294,-2.0861658376915484,-0.19237234578079354,-0.33943671318912605,True,True
2022-05-11,3935.179931640625,-0.0164632075039383,0.0001568951593713,2.750559402975305e-05,2.47237419270796e-05,-0.6820567399223395,False,False,-0.0125517208018073,3.3593824556167653,3.0,1.654253426514404,7.035782992647367,-5.381529566132963,-0.11861463794849314,-0.33894689625895835,True,True
2022-05-20,3901.360107421875,0.0001461417696584,0.0001568951593713,3.187318653585791e-05,3.02855205824848e-05,-0.4231575011247922,False,False,-0.0125517208018073,3.12144630234437,3.0,1.5878731857901291,6.9753158861398905,-5.387442700349761,0.00017410497046732587,-0.33775191255925385,False,True
2018-12-19,2506.9599609375,-0.0153957145367981,0.0002046940932751,7.332651499636356e-05,4.376071762557388e-05,-0.6138222792123923,False,False,-0.0076021648357581,1.9722859521430147,1.9722859521430147,2.6761064569680864,8.960761072172478,-6.284654615204391,-0.14140065047494232,-0.33623681125181637,True,True
2022-01-20,4482.72998046875,-0.0110373784941483,0.0001279403670828,4.797133808187581e-06,-4.001993326285813e-06,-0.4316704210988109,False,False,-0.0104356473221881,11.32269344037188,3.0,2.489612986303541,8.196930389544542,-5.707317403241001,-0.09221245137957856,-0.3315500543124932,False,True
2022-01-21,4397.93994140625,-0.0189148218679086,0.0001279403670828,4.797133808187581e-06,-7.2064618198419694e-06,-0.5684705038276912,False,False,-0.0107484707455859,10.507987626837496,3.0,2.3338393118380294,8.04188691136266,-5.708047599524631,-0.15577367446551182,-0.32981284755741314,True,True
